epoch,train_loss,train_loss_mean,train_loss_std,train_loss_ci95_low,train_loss_ci95_high,train_loss_n,val_loss,val_loss_mean,val_loss_std,val_loss_ci95_low,val_loss_ci95_high,val_loss_n,train_rmse_e_atom,train_rmse_e_atom_mean,train_rmse_e_atom_std,train_rmse_e_atom_ci95_low,train_rmse_e_atom_ci95_high,train_rmse_e_atom_n,val_rmse_e_atom,val_rmse_e_atom_mean,val_rmse_e_atom_std,val_rmse_e_atom_ci95_low,val_rmse_e_atom_ci95_high,val_rmse_e_atom_n
50,-3.7329450037050242,-3.7329450037050242,0.023251147932961666,-3.761810488704309,-3.7040795187057394,5,-3.6367308944344523,-3.6367308944344523,0.018578122424188603,-3.6597949820956925,-3.613666806773212,5,0.005288981459191271,0.005288981459191271,0.00014493360468153266,0.005109051470190759,0.005468911448191783,5,0.006942832610280621,0.006942832610280621,6.70664526814151e-05,0.006859571960552173,0.007026093260009069,5
55,-3.766072987168312,-3.766072987168312,0.04903940505550009,-3.826953689277504,-3.7051922850591197,5,-3.664888858103752,-3.664888858103752,0.04418444859129018,-3.719742301972022,-3.610035414235482,5,0.005236323479186034,0.005236323479186034,0.0003360250651813345,0.004819160141429916,0.005653486816942152,5,0.00689206164703286,0.00689206164703286,0.00022360651383887583,0.0066144619994985415,0.007169661294567179,5
60,-3.8104363889954094,-3.8104363889954094,0.03233355605029285,-3.8505773652531947,-3.770295412737624,5,-3.7025330629992483,-3.7025330629992483,0.024462545713873806,-3.7329024558732717,-3.672163670125225,5,0.004946750822951693,0.004946750822951693,0.0001372627944211781,0.004776343875959301,0.005117157769944084,5,0.00669481917402809,0.00669481917402809,9.844016550014622e-05,0.0065726091597628,0.00681702918829338,5
65,-3.817815863868475,-3.817815863868475,0.03337379031864672,-3.8592482545009603,-3.7763834732359896,5,-3.7099218639457225,-3.7099218639457225,0.029307268603417317,-3.746305810436497,-3.673537917454948,5,0.0048850780047047185,0.0048850780047047185,0.0002743051111454883,0.004544537826050894,0.005225618183358543,5,0.006613678125270863,0.006613678125270863,0.0001719576899175767,0.0064001986818842905,0.006827157568657435,5
70,-3.837328972831249,-3.837328972831249,0.01747630068599706,-3.8590251874331742,-3.815632758229324,5,-3.725011032121182,-3.725011032121182,0.010169491789008977,-3.7376360996461213,-3.7123859645962427,5,0.004626864401113416,0.004626864401113416,0.00011370334342157168,0.004485705686568786,0.004768023115658047,5,0.006493571671376745,0.006493571671376745,4.901681731887561e-05,0.0064327190111506715,0.006554424331602819,5
75,-3.868977623653412,-3.868977623653412,0.020009420495540827,-3.8938186176905116,-3.8441366296163126,5,-3.748832298710346,-3.748832298710346,0.018497491610444665,-3.77179628604315,-3.7258683113775417,5,0.004521925231965573,0.004521925231965573,0.0001453887788699402,0.004341430160168055,0.004702420303763091,5,0.006445039805878289,0.006445039805878289,0.00011275586897194436,0.0063050573476454656,0.006585022264111113,5
80,-3.899230801967859,-3.899230801967859,0.019287357103655957,-3.923175379618676,-3.875286224317042,5,-3.7750640759134293,-3.7750640759134293,0.02069862311337842,-3.800760690837894,-3.7493674609889647,5,0.0043849772720570696,0.0043849772720570696,0.00023341846789654285,0.004095196427556395,0.004674758116557744,5,0.006321738281579935,0.006321738281579935,0.00018490368958406204,0.006092186833479827,0.006551289729680043,5
85,-3.8982927149471047,-3.8982927149471047,0.02093986083262225,-3.9242888180424833,-3.872296611851726,5,-3.77407720476985,-3.77407720476985,0.023661427509020377,-3.8034520374788645,-3.7447023720608357,5,0.004432145040851987,0.004432145040851987,0.00010315581194270058,0.004304080716853606,0.004560209364850368,5,0.006332430887995901,0.006332430887995901,0.00015071551182294803,0.00614532286398658,0.006519538912005221,5
90,-3.920990739622117,-3.920990739622117,0.03172234734887937,-3.9603729217053973,-3.881608557538837,5,-3.791874651008844,-3.791874651008844,0.02677123413616615,-3.825110199619085,-3.7586391023986034,5,0.004248053760407058,0.004248053760407058,0.0002355484867158116,0.003955628572218362,0.004540478948595755,5,0.006228255260459245,0.006228255260459245,0.00014381937839553517,0.00604970854432926,0.00640680197658923,5
95,-3.9525521796522143,-3.9525521796522143,0.01817941214362898,-3.9751212824784807,-3.929983076825948,5,-3.815430921657085,-3.815430921657085,0.010731348193353916,-3.8287535142099554,-3.8021083291042146,5,0.004253917583046751,0.004253917583046751,0.00014828507493516057,0.004069826861225194,0.004438008304868308,5,0.006235432315274365,0.006235432315274365,0.00015988083115017965,0.006036945868646227,0.006433918761902502,5
100,-3.971042901292324,-3.971042901292324,0.02298055255990427,-3.9995724516227322,-3.942513350961916,5,-3.8298012728524213,-3.8298012728524213,0.017815859450981797,-3.8519190377565207,-3.807683507948322,5,0.003989358382763005,0.003989358382763005,8.879158832037481e-05,0.003879126738797975,0.004099590026728034,5,0.006092603585924315,0.006092603585924315,8.064909033992371e-05,0.005992480567735057,0.006192726604113573,5
105,-3.9852635775361067,-3.9852635775361067,0.037350378182440795,-4.031632762586728,-3.938894392485486,5,-3.8402728337538234,-3.8402728337538234,0.028780693059721824,-3.876003055168255,-3.8045426123393917,5,0.003942870440313657,0.003942870440313657,0.00013678651564689778,0.0037730547767217287,0.0041126861039055855,5,0.006081525911680647,0.006081525911680647,6.034600536985167e-05,0.006006608461678067,0.006156443361683226,5
110,-3.98378407130146,-3.98378407130146,0.03196581104531665,-4.0234685050282994,-3.9440996375746202,5,-3.8395394843220707,-3.8395394843220707,0.023684835639195972,-3.868943377404035,-3.8101355912401065,5,0.004083722284788904,0.004083722284788904,0.0003128790704164457,0.003695293888060462,0.004472150681517346,5,0.006134278687509211,0.006134278687509211,0.00015122464339378084,0.00594653859450429,0.006322018780514132,5
115,-4.015073759030342,-4.015073759030342,0.021713587403788984,-4.042030416537828,-3.9881171015228563,5,-3.861304166849851,-3.861304166849851,0.021102753998332932,-3.8875024960996054,-3.8351058376000964,5,0.003810368321905791,0.003810368321905791,0.0001678610753576203,0.003601974681872637,0.004018761961938945,5,0.006012008731490627,0.006012008731490627,0.00010509038887404371,0.005881542698056108,0.006142474764925146,5
120,-4.04791828595829,-4.04791828595829,0.03206830900311437,-4.087729967306271,-4.008106604610309,5,-3.886531793334484,-3.886531793334484,0.028156475811492217,-3.921487070919604,-3.851576515749364,5,0.003647224745179642,0.003647224745179642,8.663077961672442e-05,0.003539675669464635,0.003754773820894649,5,0.005895248625676279,0.005895248625676279,3.87406255681298e-05,0.0058471534972368575,0.0059433437541157,5
125,-4.036255423111439,-4.036255423111439,0.020715347379354668,-4.061972800625779,-4.010538045597099,5,-3.8768987590956683,-3.8768987590956683,0.015297180638897786,-3.8958896725566543,-3.8579078456346823,5,0.003663439922336613,0.003663439922336613,8.189576364741016e-05,0.0035617692029430957,0.0037651106417301303,5,0.0059545779136820085,0.0059545779136820085,7.993253122743438e-05,0.005855344478509138,0.006053811348854879,5
130,-4.071150464100361,-4.071150464100361,0.015080370007726022,-4.089872214763888,-4.052428713436834,5,-3.903269925055504,-3.903269925055504,0.012663893703114328,-3.9189917051058374,-3.8875481450051708,5,0.0036354396468385904,0.0036354396468385904,0.00019081690893612806,0.0033985471442238117,0.003872332149453369,5,0.00588438455359072,0.00588438455359072,0.00011004946808666148,0.005747761997173559,0.0060210071100078805,5
135,-4.0706903764166835,-4.0706903764166835,0.01878801044941398,-4.094015032702799,-4.047365720130568,5,-3.899497333655357,-3.899497333655357,0.018985069835474228,-3.923066632260583,-3.875928035050131,5,0.0034984258108419985,0.0034984258108419985,7.28938350474973e-05,0.0034079306702076294,0.0035889209514763675,5,0.005844982206053282,0.005844982206053282,7.885540336356301e-05,0.005747085987360498,0.005942878424746067,5
140,-4.080067285402775,-4.080067285402775,0.023550392222166892,-4.109304271695935,-4.050830299109615,5,-3.9076428947186463,-3.9076428947186463,0.02125454449609914,-3.934029666549771,-3.8812561228875215,5,0.0036411636726464427,0.0036411636726464427,0.0005583185927193258,0.002948030713816709,0.0043342966314761765,5,0.00590443597573276,0.00590443597573276,0.00027767696611609633,0.005559709757346425,0.006249162194119095,5
145,-4.097531923557281,-4.097531923557281,0.022797396328707767,-4.1258340918479135,-4.069229755266649,5,-3.919903385672569,-3.919903385672569,0.0193365079146357,-3.9439089823320446,-3.8958977890130937,5,0.003544308303088453,0.003544308303088453,0.0003373718040806748,0.003125473036203978,0.003963143569972929,5,0.0058705620866218305,0.0058705620866218305,0.00014746484347833038,0.005687489653397522,0.006053634519846139,5
150,-4.056025789510608,-4.056025789510608,0.03617203658484305,-4.1009321047791625,-4.0111194742420535,5,-3.88711358388424,-3.88711358388424,0.02518900336682211,-3.918384848465598,-3.855842319302882,5,0.003583497256227084,0.003583497256227084,8.636162659231923e-05,0.0034762823245556695,0.0036907121878984985,5,0.0058888149815789215,0.0058888149815789215,3.549820497334347e-05,0.005844745204632254,0.005932884758525589,5
155,-4.117448094751835,-4.117448094751835,0.01670324335187052,-4.138184585775976,-4.0967116037276945,5,-3.9331346744680404,-3.9331346744680404,0.01903742673265753,-3.956768972325545,-3.909500376610536,5,0.0033255988521235583,0.0033255988521235583,8.392846782188654e-05,0.003221404601761785,0.0034297931024853314,5,0.00577366988422926,0.00577366988422926,0.00012665653003385947,0.005616430242629845,0.005930909525828674,5
160,-4.090442563670158,-4.090442563670158,0.022918638621754236,-4.118895250016987,-4.061989877323329,5,-3.911106892489195,-3.911106892489195,0.014758834042988273,-3.929429467525195,-3.8927843174531955,5,0.0033107510595065193,0.0033107510595065193,0.00011357610900934957,0.0031697503020239647,0.003451751816989074,5,0.005800811634799958,0.005800811634799958,4.2540740923152756e-05,0.00574799879637511,0.005853624473224806,5
165,-4.138294686810494,-4.138294686810494,0.029664743030730762,-4.1751224252701205,-4.1014669483508674,5,-3.944666375464201,-3.944666375464201,0.019932437331520787,-3.9694117976021137,-3.919920953326288,5,0.0033443304096313006,0.0033443304096313006,0.0001696469867917222,0.0031337196231647855,0.0035549411960978158,5,0.005795491444266108,0.005795491444266108,9.033530432000346e-05,0.005683343331008513,0.0059076395575237035,5
170,-4.1057515880919695,-4.1057515880919695,0.030222320287297207,-4.143271539167582,-4.068231637016357,5,-3.9193532682853935,-3.9193532682853935,0.030259835124417246,-3.9569197927160626,-3.8817867438547244,5,0.0032945535755207708,0.0032945535755207708,0.00010079080147630773,0.00316942532910177,0.0034196818219397714,5,0.005738670667531058,0.005738670667531058,7.659796944387205e-05,0.005643576973906438,0.005833764361155677,5
175,-4.138944242547512,-4.138944242547512,0.027202406928775433,-4.172715077063337,-4.105173408031687,5,-3.9434298297119144,-3.9434298297119144,0.022248541445858007,-3.9710506139077326,-3.915809045516096,5,0.0032532426293347587,0.0032532426293347587,0.00018023000006992397,0.003029493402912077,0.0034769918557574406,5,0.0057375975910220626,0.0057375975910220626,0.00010452998081319809,0.005607827284547798,0.005867367897496327,5
180,-4.148694627270698,-4.148694627270698,0.029502756669785423,-4.1853212653422736,-4.112067989199123,5,-3.948885035595894,-3.948885035595894,0.02622376990566025,-3.9814409265574513,-3.9163291446343367,5,0.0031922208738963355,0.0031922208738963355,6.413294180018344e-05,0.0031126020750812953,0.0032718396727113757,5,0.0057315463230681015,0.0057315463230681015,6.98275371612918e-05,0.00564485788375845,0.005818234762377753,5
185,-4.160104818737031,-4.160104818737031,0.0477599167614528,-4.219397080986605,-4.1008125564874565,5,-3.9585440916395185,-3.9585440916395185,0.039196815417841466,-4.007205563783845,-3.9098826194951912,5,0.0030863953533308,0.0030863953533308,9.691726353733049e-05,0.0029660759684610907,0.0032067147382005092,5,0.005654701647807488,0.005654701647807488,0.00010144040318898433,0.005528766943636515,0.005780636351978461,5
190,-4.12910216624856,-4.12910216624856,0.12577072291517793,-4.285242109365548,-3.972962223131573,5,-3.9317374354815486,-3.9317374354815486,0.09467773380297337,-4.049276522701485,-3.8141983482616126,5,0.0032361988192824293,0.0032361988192824293,0.00028021697985043556,0.0028883192628949795,0.003584078375669879,5,0.005758679486695719,0.005758679486695719,0.0001223607171257813,0.005606772946215243,0.005910586027176196,5
195,-4.20532050269413,-4.20532050269413,0.02388584573391238,-4.234973942761494,-4.175667062626767,5,-3.984713575702906,-3.984713575702906,0.019227136283262728,-4.00858339131648,-3.960843760089332,5,0.00313326064268613,0.00313326064268613,9.775009482588153e-05,0.003011907326969827,0.0032546139584024333,5,0.005709379018390033,0.005709379018390033,6.223430735944374e-05,0.005632117307669151,0.005786640729110915,5
200,-4.226597689971328,-4.226597689971328,0.014910537551345002,-4.245108599594396,-4.2080867803482604,5,-3.998437064471841,-3.998437064471841,0.010398389415230042,-4.011346300374837,-3.985527828568846,5,0.0030171336541862472,0.0030171336541862472,8.075760422905377e-05,0.002916875919808011,0.0031173913885644833,5,0.005644231573165223,0.005644231573165223,0.000135661910523244,0.005475812067406901,0.005812651078923545,5
205,-4.218463267767429,-4.218463267767429,0.04357212271012252,-4.2725565305216975,-4.164370005013161,5,-3.9941889467334755,-3.9941889467334755,0.02422643776327036,-4.024265219864508,-3.9641126736024432,5,0.002986391332778275,0.002986391332778275,0.00016980492499742085,0.0027755844715665235,0.003197198193990027,5,0.005633605702818643,0.005633605702818643,8.539723779485729e-05,0.005527588026028875,0.005739623379608412,5
210,-4.245969731442452,-4.245969731442452,0.024901144313713885,-4.276883629101396,-4.2150558337835085,5,-4.010160001847744,-4.010160001847744,0.016289320671272357,-4.030382622375592,-3.9899373813198955,5,0.002862906475362084,0.002862906475362084,0.00012767714630027564,0.0027043997744495897,0.0030214131762745784,5,0.005560293531646098,0.005560293531646098,7.551483257484406e-05,0.005466544514470797,0.005654042548821399,5
215,-4.249431035517693,-4.249431035517693,0.05000727414810568,-4.311513313172937,-4.187348757862449,5,-4.010051413420439,-4.010051413420439,0.03064406978549335,-4.048094951711993,-3.972007875128886,5,0.0029704578654323422,0.0029704578654323422,0.0002220725329988809,0.002694762601331208,0.0032461531295334763,5,0.005621165182314517,0.005621165182314517,0.00012321283804296305,0.005468200763589774,0.005774129601039259,5
220,-4.269392884509563,-4.269392884509563,0.03307640426892586,-4.310456080787346,-4.2283296882317805,5,-4.025002574203014,-4.025002574203014,0.019129953665924803,-4.048751741004278,-4.00125340740175,5,0.0028503198025000135,0.0028503198025000135,0.00014670194689309904,0.0026681944786399606,0.0030324451263600664,5,0.005569702960708803,0.005569702960708803,0.00012240469219616083,0.005417741826720167,0.005721664094697438,5
225,-4.248933734937191,-4.248933734937191,0.04806968090276159,-4.308610558508213,-4.1892569113661695,5,-4.006758536550999,-4.006758536550999,0.03220617525017936,-4.0467413740112725,-3.9667756990907246,5,0.002836221026845182,0.002836221026845182,0.000149719995258061,0.002650348901749461,0.0030220931519409034,5,0.00557787024711083,0.00557787024711083,5.463522205186537e-05,0.005510042534383795,0.0056456979598378644,5
230,-4.308088322939158,-4.308088322939158,0.02424912707005364,-4.3381927640491,-4.277983881829216,5,-4.045338713138103,-4.045338713138103,0.010800255266409304,-4.058746851406366,-4.031930574869841,5,0.002703682618730277,0.002703682618730277,0.00012003660228288654,0.0025546613853463626,0.002852703852114191,5,0.005489578569385192,0.005489578569385192,7.602770356270623e-05,0.005395192840859149,0.005583964297911235,5
235,-4.299633363722324,-4.299633363722324,0.024196049461188404,-4.329671910841702,-4.269594816602947,5,-4.039259293732643,-4.039259293732643,0.011698214634054164,-4.053782217074376,-4.02473637039091,5,0.0027671847850743586,0.0027671847850743586,0.00014514771156791783,0.0025869889898807496,0.0029473805802679677,5,0.005531873641124233,0.005531873641124233,9.783505761259625e-05,0.0054104148470869255,0.005653332435161541,5
240,-4.322708554013252,-4.322708554013252,0.013299185410136988,-4.33921902644523,-4.3061980815812735,5,-4.054397266683579,-4.054397266683579,0.011872909612234464,-4.0691370677161105,-4.0396574656510476,5,0.0026621029434279178,0.0026621029434279178,9.073050478786048e-05,0.002549464202644768,0.0027747416842110674,5,0.005456109938125802,0.005456109938125802,6.835955245566459e-05,0.005371243950362268,0.005540975925889335,5
245,-4.33928560061109,-4.33928560061109,0.023672777792436796,-4.3686745242990375,-4.309896676923143,5,-4.063007171996236,-4.063007171996236,0.016405670769211355,-4.08337423709157,-4.042640106900901,5,0.0027553457559109065,0.0027553457559109065,0.0003158988799514553,0.002363168371515927,0.003147523140305886,5,0.00549667668509201,0.00549667668509201,0.00013720101407602639,0.005326346436232174,0.005667006933951846,5
250,-4.350829854311943,-4.350829854311943,0.03532491416306384,-4.394684496793032,-4.306975211830854,5,-4.069778132042885,-4.069778132042885,0.02125849717743985,-4.096169810989318,-4.043386453096453,5,0.002571933819922245,0.002571933819922245,0.0001637260896122037,0.0023686736197240064,0.0027751940201204833,5,0.005457946407951987,0.005457946407951987,7.758541770806643e-05,0.005361626831926212,0.005554265983977762,5
255,-4.356493162071228,-4.356493162071228,0.030260056263858522,-4.39405996103876,-4.318926363103696,5,-4.067723376836777,-4.067723376836777,0.016211366437389924,-4.087849219916249,-4.047597533757305,5,0.002566747799728919,0.002566747799728919,0.00015756790887390423,0.002371132765018285,0.0027623628344395526,5,0.005450893543041506,0.005450893543041506,6.498989387230193e-05,0.005370210868272721,0.0055315762178102905,5
260,-4.371629251202107,-4.371629251202107,0.034235363474625184,-4.414131254701939,-4.329127247702274,5,-4.075432565612793,-4.075432565612793,0.014828099230447133,-4.093841130950662,-4.057024000274924,5,0.002560907255391419,0.002560907255391419,0.00014428728269153443,0.0023817796524821565,0.002740034858300681,5,0.0054395298879969965,0.0054395298879969965,7.474466554072873e-05,0.005346737006193347,0.005532322769800646,5
265,-4.410156738053322,-4.410156738053322,0.012598727184904367,-4.425797616155964,-4.394515859950681,5,-4.101047230403424,-4.101047230403424,0.006520167495320548,-4.109141789759016,-4.092952671047832,5,0.0025032348836183695,0.0025032348836183695,0.00012249742019753722,0.0023511586310669664,0.0026553111361697725,5,0.005433149693072707,0.005433149693072707,0.0001138901305995434,0.005291759088795175,0.005574540297350238,5
270,-4.398546732882261,-4.398546732882261,0.023139373356358853,-4.427273453663386,-4.369820012101136,5,-4.09003763430357,-4.09003763430357,0.010630963639641203,-4.1032356029523775,-4.076839665654763,5,0.002491798733056802,0.002491798733056802,0.00011960261368091649,0.002343316281307074,0.00264028118480653,5,0.005421898233880806,0.005421898233880806,0.00012468476674397434,0.005267106467277948,0.005576690000483664,5
275,-4.442182866384982,-4.442182866384982,0.028761490504233576,-4.477889248499996,-4.406476484269969,5,-4.11285229350567,-4.11285229350567,0.017576295234626258,-4.134672647834019,-4.09103193917732,5,0.002442084249119165,0.002442084249119165,0.00012970078590149564,0.0022810652705883188,0.0026031032276500115,5,0.005417700559571512,0.005417700559571512,8.090919639482452e-05,0.005317254628834125,0.005518146490308898,5
280,-4.458257279792786,-4.458257279792786,0.022983002254058298,-4.486789871332602,-4.4297246882529695,5,-4.12096131736517,-4.12096131736517,0.013752825180095405,-4.138034967667444,-4.103887667062896,5,0.0023941620332637538,0.0023941620332637538,0.0001402101560850851,0.0022200960400968564,0.002568228026430651,5,0.0053740584262862235,0.0053740584262862235,6.721349481687672e-05,0.005290615228901735,0.005457501623670712,5
285,-4.4528856926374445,-4.4528856926374445,0.04980428551100262,-4.514715967016282,-4.391055418258607,5,-4.116805779433251,-4.116805779433251,0.027506705277311007,-4.150954389680419,-4.082657169186082,5,0.0023966588100895496,0.0023966588100895496,0.0001555323947916843,0.002203570794749123,0.002589746825429976,5,0.0054033754131852215,0.0054033754131852215,8.862363683723656e-05,0.005293352275098315,0.005513398551272128,5
290,-4.47460329874897,-4.47460329874897,0.036619910020856294,-4.520065633186388,-4.429140964311551,5,-4.125452514376639,-4.125452514376639,0.022010897043221993,-4.152778271378135,-4.098126757375144,5,0.0023435189299695685,0.0023435189299695685,8.572752598050073e-05,0.0022370912119768615,0.0024499466479622756,5,0.005371906773676257,0.005371906773676257,6.674365960828846e-05,0.005289046860231328,0.005454766687121185,5
295,-4.4857730669417375,-4.4857730669417375,0.02323259924554291,-4.5146155243958885,-4.4569306094875865,5,-4.132894827508926,-4.132894827508926,0.013783729740902625,-4.150006844739963,-4.115782810277889,5,0.0023472202782524863,0.0023472202782524863,0.00019757527879235706,0.0021019374964021593,0.0025925030601028133,5,0.005380793054087051,0.005380793054087051,9.529106941141301e-05,0.005262492532212104,0.005499093575961998,5
